chunk_id,text
18864,[not hate] brad  you got a big shout out today . i thought the league was a whites only group ?
18865,"[hate] i use korans for kindling, but that's just me . . . . ."
18866,[not hate] n go home : vandals target black womans maryland home
18867,[not hate] trucons lament the rise of white identity politics via #altright #trucons #neocons
18868,[not hate] many people witnessed blm an kkk in the same bus  you tell me
18869,[not hate] america was also 0 % white stretching back tens of thousands of years in the past . nice talking point .
18870,[not hate] oscars : acting nominees all white via
18871,[hate] if you have family here that are illegals and criminals.. oh well
18872,"[not hate]  rt when you're so frighteningly stupid you think a gay jew is a  "" #nazi "" "" ... #msm """
18873,"[not hate]  from the blog - no one  "" punished "" "" by not passing the dream act #afire """
18874,[not hate] new republic : the rise of white identity politics via #altright
18875,[not hate] eu official : hungarian pms crusade against soros is anti-semitic
18876,[hate] strong message from poland : stop anti-white racism ! via
18877,[not hate] what a chat with a white nationalist taught me about trumps america
18878,[not hate] every #american  whether public official or private party  should be able to #live & #work according to their #beliefs .
18879,[hate] shooter in charleston sc is a crazy black man not a white supremacist . i know you democrat race baiters are so disappointed !
18880,[not hate] when ted cruz quits the race and the field begins to clear  i will get most of his votes - no problem !
18881,[hate] elderly [ white ] us man punches [ black thug ] protester at trump rally via . the tide has turned .
18882,[not hate] #altright jared taylor is on #redicelive
18883,"[hate]  they are  "" cleansing "" "" the white man right out of existence ! """
18884,[not hate] white americans . don't give me the whole white people don't exist nonsense .
18885,[not hate] rt : only three states have actively voted to redefine #marriage - - which barely adds up to about 5 % of the population .
18886,[hate] jews must not be a part of our ruling class . we shouldn't allow them into any white society .
18887,[hate] black lives matter calls for white deaths so they are another hate group .
18888,[not hate] skin color is an example of a racial difference . what else should christians believe ? geocentrism ?
18889,[hate] cuckservatives : cpac chairman condemns thealt-right
18890,[not hate] elin krantz : just another dead white liberal female via
18891,"[hate] What is the difference between the highway at rush hour and the line at KFC? Nothing, they are both black and dangerous to cut through"
18892,[not hate] people latch onto that past because it was so inspirational . hitler had
18893,[not hate] thin i suppose it did unite the right and divide the cucks
18894,[not hate] she was the antifa with the long lens camera
18895,[hate] dramatic rise of white flight in britain : masses of white families escape from multiracial areas ! read more :
18896,[not hate] get your racist promoted feed off my twitter !
18897,[hate] hillary * white lion awakeningwhite might !
18898,[not hate] read the jim webb op-ed and contrast it with what the #trucons have written about andrew jackson :
18899,[hate] evening read : deportable alien with priors kills cyclist during tragic dui in kentucky
18900,[not hate] israeli-american council head : israelis will power the future of us jewry via
18901,[hate] democrats want to keep these 3rd world losers in hopes of them voting democrat and bringing in millions more via chain migration.
18902,[not hate] abc hits obama from left on immigration  hypes anger this morning among hispanics
18903,[not hate] i'd go for marxism as their religion
18904,[not hate] modi takes new york by storm . stuns with his candour and positivism . makes one proud of being indian .
18905,[not hate] remember folks . it is a rigged game and the media is trying to bring down trump turnout by saying the race is over . it's not .
18906,[hate] i want to join the anp im sick of all the fucking niggers and jews and mongs icant turn on the tv without a fucking nigger being onit
18907,[hate] nationalists  anywhere are anti-globalists.be these white  black  asian or latin  these are your allies in their own countries
18908,[not hate] richwine  continued : district of corruption check out these three news items : 1 . ) jared taylor mocks the gutle ...
18909,[not hate] hitler was right . stalin was a sickening piece of sh * t who murdered tens of millions and enslaved the rest with communism .
18910,[hate] data aren't racist  the datum - in this case  racist anti-white blacks  are though & the numbers are right .
18911,[hate] the key to maintaining a civilized society is maintaining the white race ! deport the third worlders !
18912,[hate] im a proud black man that worships europe  white people and white women ...
18913,"[hate]   "" : incog man : apeman burns beautiful white teen in car trunk via "" "" """
18914,[not hate] do you hate white people ?
18915,[hate] muslim sources tell them to kill all nonbelievers . western society reports on their hate .
18916,"[not hate]  rt : milo is a  "" white nationalist "" "" according to . i'm sure actual white nationalists like would be surprised """
18917,[not hate] you sound a little bootyblasted that heimbach isn't just another racist libertarian pinokike fanboy podcaster .
18918,[not hate] i'd like to hear more from #joshduggar and the family research council about the sanctity of marriage . #bwahaha !
18919,[not hate] you are a racist dem . a member of the proslavery party . you are
18920,[hate] white genocide accelerates in italy : some italian schools are now majority non-white | read more : via
