chunk_id,text
14298,"[not hate] Important note: not all women do this and tale responsibility for their actions, just like not all men are assholes."
14299,[hate] The figures of the London Bridge terror attack of 2017 were terrifiying. All Muslims are accomplices to these terrorists who brought down the lives of many of us.
14300,[not hate] @Gigaho @Neburrr1Neburrr Fuck love a loose kunt you can jack off into
14301,[not hate] So... you would say to lie .
14302,[not hate] This figure is taken from quickresponse which is an organisation in Sweden who 's task is to watch rascist organisations in Sweden
14303,"[not hate] Surely they could n't stop you `` expressing your religious convictions '' , could they ?"
14304,[not hate] His spirit will always be with us and we will always honor him as the man who led us out of the darkness so we will never get lost again as a people .
14305,[not hate] I like going to the gym and doing anything athletic .
14306,"[hate] now what i can say, not all men are trash. maybe the woman who said it itself, is trash."
14307,[not hate] When you constantly have dick on the brain https://t.co/ZPKbxpcmIn
14308,[not hate] Media silence on this too. https://t.co/mSMg4nF57O
14309,[not hate] X ) `` Stone Family Band : with new in-law at far left and new future in-law at far right .
14310,"[hate] Immigration (particularly from Muslim countries) undermines the fabric of our society, decimates local jobs and squanders public money."
14311,[not hate] I have never seen such thing in any other country .
14312,[not hate] 17L x 6W x 10.5H.
14313,"[not hate] To be legal, he had to link it to the two previous Abrahamic religions, Judaism & Christianity, he called them people of the book."
14314,[not hate] If you are talking about Alexander the Great then yes .
14315,[hate] Muslims are just an inconvenient group of people. I don't like Muslims.
14316,[hate] German Minister of Family Affairs blames Germany for rape attacks by migrants - Free Speech Time - https://t.co/X1o0hMe97M @ISupport_Israel
14317,[not hate] I have always liked the double headed eagle .
14318,"[hate] How the #Democrats gonna get around this one? They want to abolish #2A but now the #Illegals are demanding their 2A rights. So hes already here illegally and now hes broken our gun laws. 2x felon, Priceless #BuildThatDamnWallNow #EndChainMigration"
14319,"[not hate] 12 kindred Spirits , the best of the White Race : convened with unity of purpose : saving The Sacred Gene Pool ."
14320,[not hate] I hope this line of discussion does not die out before its time .
14321,"[not hate] On the basis of this and the PM 's forwarded to me , you will take a week off to calm down ."
14322,[hate] Is that overweight fat useless bitch blind ?
14323,[not hate] Lunch was surreal .
14324,"[not hate] 'They say music can alter moods and talk to you, well can it load a gun up for you and cock it too?' - Sing For The Moment"
14325,[not hate] I am a fan of the German rock band Rammstein .
14326,"[not hate] Yes true It reminds me of this incident Muslim Extremists Abuse Royal Anglian Troops After Afghanistan Return , Barking - London 2010 - YouTube"
14327,"[hate] These feral negroes stalk white women , rape and kill and , no one seems willing to stop them ."
14328,[not hate] I just made myself laugh out loud imagining the Immigrant Song sung as a round.
14329,[hate] shoot you guys are terrrorists!
14330,[hate] because jews meddle too much  white christians gave 60 + million lives
14331,[not hate] Man this was the most unmotivating script I seen. Big T got money for being big years ago. Was hot for a few months and people forgot what for.. Can't stay in the kitchen all day
14332,"[not hate] Notice all the lovely Pakistani people celebrating , it warms the cockles of my heart - it really does ."
14333,[hate] Woman Dies After Being Pushed Out Of Speeding SUV By Previously Deported Illegal Alien via @USIACrimeReport#BuildTheWall #NoAmnesty #NoDACADeal #DeportThemAll
14334,[hate] The world divided over trumped up charges and more refugees drowning l blame the refugees who burnt and murdered Christians their religion
14335,[hate] deport ALL of them back and burn down all mosques...
14336,[not hate] ITALY's NEW GOVERNMENT: Making  good on its promise to rid the country of illegal Muslim migrants https://t.co/32AtPE30FY via @barenakedislam Welcome to reality and a possible new Italy...
14337,"[not hate] Trump's border wall, immigration plans re-emerge at top of national debate https://t.co/fS1VfOay11#SecureTheBorder #StopTheInvasion"
14338,[not hate] I look forward to conversing with everyone on here .
14339,[not hate] The one year anniversary of the start of the ethnic cleansing and #genocide in #Myanmar is approaching. #refugees
14340,[hate] I'm burning another koran because of you!
14341,[hate] Islam is a religion of violence and war.
14342,"[hate] Who the fuck are you? We are gutful sick of Vagina Misandrists trying to undermine White powerful makes, when they themselves are just envious, incompetent and useless."
14343,[not hate] White doll black doll ....
14344,"[not hate] I want people to be shocked about `` minority '' takeover , and to react by building community with whites where they were chicken to , before , and to have white kids ."
14345,[not hate] Or hide it behind a link or something ?
14346,[not hate] It 's massive .
14347,[not hate] It's never personal with me cause I wouldn't ever care that much
14348,[not hate] he wrote the truth and you dont know if he is white or not as none knows who post here is a confirmed white .
14349,"[not hate] @PopCrave ""Cause every women has the right to do what it is that they want to do""   Guy: ""no no no""   BITCH WTF DO YOU MEAN NO"
14350,[not hate] I would like too see white people get together and get us a white pride day
14351,[hate] Say we have a peacefull religion or we kill you.
14352,[hate] Hiya i 'm new here and sick of watching my country become infected with the disease of multiculturalism .
14353,"[not hate] If the shoes fits, lace that bitch up & wear it."
14354,"[not hate] Hungarians , Finns , Latvians ... even a few hapless German-speaking Swiss and French Alsatians were interned . The story of Costa Rica 's forgotten World War II internment camp - The Tico Times"
14355,"[not hate] Just make sure you do n't do it inside a mall , it has to be outside ."
14356,[not hate] Met some cute Florida girls up at Logan Pass today .
14357,"[not hate] Like you I like certain movies , tv series I absolutely abhor British telly in particular as they are always and in all ways promoting race mixing or homosexuality ."
14358,"[hate] continued, Muslims, I agree with some comments and expose falsehood, but you all should really stop ""DIE IN HELL BITCH"" & ""I WILL KILL HER""."
14359,[not hate] WPWW !
14360,[not hate] Her- I have a man Me- https://t.co/m1U02Zx5kM
14361,[not hate] I wonder if Eddie has security guards present during his concerts or if he just relies on the overwhelming good will of the universe to keep him safe from the thousands upon thousands of screaming fans ?
14362,[not hate] Muahaha ...
14363,[not hate] thank you both of you !!!!!! maybe if i would have put on my glasses i would have found it before .... tee hee !!!
14364,"[not hate] Gee , I may finally make the news for doing something other than being an ugly Harley Rider in a `` No Ugly Zone . ''"
14365,"[not hate] But we must need to be able to name these characteristics to have credibility , so we need to collect anthropological and genetic evidence that will prove there is a white race ."
14366,[hate] the harsh reality : advocating for whites  white interests  or america of founding fathers automatically makes you marginal .
14367,"[hate] Muslims in the UK are a burden on society, they are mostly poor and have no place in a modern democracy like the UK."
14368,"[hate] Trump wants to deport illegal aliens with 'no judges or court cases' #MeTooI am solidly behind this actionThe thought of someone illegally entering a country & showing no respect for its laws,should be protected by same laws is ludacris!#DeportThemAll"
14369,[not hate] Great.
14370,[not hate] UGH ....
14371,[not hate] The Church of Ireland Archbishop of Dublin has called for an amnesty for immigrants who have been in Ireland for five years or more without their status being resolved .
14372,[not hate] Where in South Jesery are you ?
14373,"[hate] @JudicialWatch They Should be deported ASAP !  Stop Allowing Teenagers to Game our #Immigration System we are not the World's baby sitters send them back to their country they are reponsible for thier kids not the U,S Taxpayer"
14374,[hate] Black people's race is the worst in the world.
14375,[not hate] I wonder how much of this sort of behavior by Gates and his clique of social elites is because humans have an instinct to protect their position once they make `` top dog '' in a hierarchy .
14376,[not hate] @Amy_Siskind it's about time women spoke up about the abuse they've suffered by the hands of scumbag men. Not all men are scumbags.
14377,[hate] white men are shot by cops three times more often than black men are . the media however  does not sensationalize the event when whitey inv .
14378,[hate] What's the difference between a pencil arguing and a woman arguing? A pencil has a point
14379,[not hate] When someone that never has any weed asks to hit the blunt https://t.co/XghUDRFBmZ
14380,"[hate] #ICERaids sweeps up over 100 Illegal Aliens That Stole U,S Citizens IDS and SSN for #Jobs Illegal #immigration is NOT a Victimless Crime #Trump #MAGA #ExecutiveOrder https://t.co/uhtCCJfJpq"
14381,[hate] I can't stand Muslims. They're just a bunch of hypocrites who think they are superior to us. They don't know what progress is about.
14382,[hate] so dan carlin is uninformed about the nordics coming to america first ? that's testament to the anti-white narrative
